TotalFile:7626	PakTime:2023-6-20 5:5:26	PakTimeSave:6490c316	CRC:c094f7ce
Index	ID	Time	FileName	Size	InPakSize	ComprFlag	CRC
4269	94373518	2015-8-29 16:44:10	\script\skill\秘籍武功\幻影迷踪剑(子).lua	1449	747	4	5fea55eb
4270	94379a8d	2015-8-29 16:44:10	\script\skill\秘籍武功\幻影无形剑(子).lua	1442	743	4	c41ce175
4271	943f9378	2015-8-29 16:44:36	\script\online_activites\tiaozhansilingboss\npc\npc_silingding.lua	2539	929	4	d9de1b52
4272	94411695	2015-8-29 16:44:30	\script\中原二区\鬼门回廊\npc\怨魂之王.lua	3090	1261	4	1a5b6813
4273	94454948	2010-11-30 20:34:4	\settings\droprate\npcdropratexb051.ini	227	145	4	e05ebb50
4274	945055aa	2015-8-29 16:44:28	\script\中原二区\成都\npc\成都太守.lua	1109	735	4	b23f94f6
4275	946ff5af	2020-11-4 17:26:2	\script\online\viet_event\200907\3\item_pangtuzibox.lua	1780	817	4	c5747942
4276	94723945	2015-8-29 16:44:10	\script\skill\秘籍武功\五行聚首心法.lua	1294	590	4	33205d7a
4277	94824399	2010-11-30 20:34:4	\settings\task\chain_task\说明.txt	1841	1003	4	5c8b426
4278	94887e0b	2015-8-29 16:44:10	\script\skill\唐门\唐门暗器.lua	1817	767	4	4166fae5
4279	949c1418	2015-8-29 16:44:4	\script\online\abluemoon\abluemoon_npc.lua.bak	25804	7585	4	7aa73f4c
4280	94a58c10	2022-8-2 11:29:56	\script\task\faction_boss\boss_baoxiang_tangmen.lua	15156	3296	4	ab1c47e4
4281	94adb4a8	2015-8-29 16:44:40	\script\task\item\神秘信件.lua	926	653	4	11d1768e
4282	94ca29f1	2015-8-29 16:44:24	\script\missions\siling_trial\slt_head.lua	30896	7240	4	1377693f
4283	94d0ee9a	2015-8-29 16:44:18	\script\item\item_billing\dabaowanwuguiyuandan.lua	1458	778	4	32a6e751
4284	94d3b754	2015-8-29 16:44:48	\script\weaponeffect\lin_add_npc.lua	47350	10897	4	44ab4d94
4285	94dba824	2015-3-17 16:44:42	\settings\static_script\kf_newbattles\box_effect_head.lua	1911	866	4	b3b7ede6
4286	94e8a596	2015-8-29 16:44:10	\script\skill\秘籍武功\混沌冲刺.lua	1012	573	4	d24ca3d1
4287	94eaceea	2015-8-29 16:44:16	\script\西北区\凤翔府\npc\柳纵云.lua	5121	2355	4	def41171
4288	94f0267a	2015-8-29 16:44:8	\script\skill\武当道家\流光剑法.lua	1550	780	4	9646214
4289	950923b4	2020-1-6 21:28:32	\script\skill\明教阵兵\玄水阵(偃旗).lua	1117	624	4	9c33fe54
4290	95098881	2015-8-29 16:43:58	\script\online\liangshanboss\item\lsxinwu.lua	3144	1549	4	b8d07365
4291	95238dfe	2015-3-17 16:44:42	\settings\static_script\kf_newbattles\emplacementbattle\playerdeath.lua	2192	978	4	743bf658
4292	9523acb9	2010-11-30 20:34:4	\settings\task\chain_task\task_type_distributing_19.txt	486	120	4	43289cd6
4293	9524280f	2015-8-29 16:44:38	\script\online_activites\2010_08\activites_01\head.lua	7177	1832	4	335e9e88
4294	9524f42f	2022-8-15 19:53:46	\script\太虚幻境\head.lua	25042	8151	4	537c9c05
4295	9526759b	2020-10-25 20:12:38	\script\task\faction\faction_head.lua	33451	10737	4	703b51b2
4296	9526df88	2015-8-29 16:44:10	\script\skill\宠物技能\会心攻击.lua	939	527	4	97088aaf
4297	952a6f3e	2015-8-29 16:43:58	\script\online\春节活动\spring2007\hua_shan\huashan_broadcast.lua	716	477	4	dd5cc72b
4298	952ca1f3	2015-8-29 16:44:22	\script\missions\bw\siege\mission_room.lua	28634	6461	4	6b00cbe0
4299	9531c15a	2015-8-29 16:44:36	\script\online_activites\reborn\effect\head.lua	28126	5325	4	4753fc62
4300	953571c7	2015-8-29 16:44:50	\script\西南区\武陵山\trap\武陵山to襄阳府.lua	208	208	0	efbe59f5
4301	95403e7c	2015-8-29 16:44:38	\script\online_activites\2010_08\activites_01\init.lua	550	315	4	1bff9262
4302	954b6621	2015-8-29 16:44:10	\script\skill\外传新增\npc防御光环.lua	1061	605	4	9179ffe9
4303	95553f30	2010-11-30 20:34:4	\settings\droprate\npcdroprate101.ini	801	243	4	8717e85d
4304	9559beab	2010-11-30 20:34:4	\settings\droprate\npcdroprate308.ini	221	144	4	76d6135b
4305	955ed7bf	2015-8-29 16:44:30	\script\中原二区\襄阳\npc\乌冉.lua	186	183	4	3337d1cf
4306	956bfee0	2015-8-29 16:44:40	\script\caiji\一捆山狮之皮.lua	3417	1638	4	9bbfb4c5
4307	95738697	2010-11-30 20:34:4	\settings\droprate\npcdropratecj039.ini	396	175	4	9933b407
4308	9575c5a1	2015-8-29 16:43:58	\script\online\3festival\item07\jinbox.lua	8004	2071	4	5804d5f4
4309	9577a45b	2015-8-29 16:44:32	\script\中原一区\阳中洞三层\trap\阳中洞三层to阳中洞二层.lua	118	118	0	edbd149d
4310	958296ac	2015-8-29 16:44:14	\script\function\zq_battles\zq_player_death.lua.bak	1520	673	4	873fdf59
4311	95830125	2014-11-25 13:37:16	\script\online\olympic.2014\item\xiaobaowucaishenshi.lua	273	234	4	f6d4ac6e
4312	958b8c79	2015-8-29 16:44:20	\script\item\4ji_yunling_jinghua.lua	141	134	4	62afc5b
4313	959914a6	2015-8-29 16:44:42	\script\newbattles\song_primary_npc.lua	163	156	4	42ce4d0
4314	95a5aad3	2015-8-29 16:44:10	\script\skill\昆仑天师\扬沙诀.lua	1117	583	4	80ce54d5
4315	95b68d1d	2015-8-29 16:44:4	\script\online\shimenrenwu\item\yuyishi.lua	107	107	0	d7d03ce6
4316	95b8f05e	2020-1-12 20:22:18	\script\skill\唐门任侠\玲珑刺(招).lua	1157	619	4	28199999
4317	95ba17d6	2015-8-29 16:44:10	\script\skill\五毒邪侠\万毒夺命刀(子).lua	1253	653	4	a5637148
4318	95d1d3b5	2020-7-15 2:28:4	\script\online\viet_event\idol_2010\head.lua	12228	1936	4	9b11ae51
4319	95d3cbca	2015-8-29 16:44:26	\script\missions\nvn\npc_fanjie.lua	12178	4990	4	5af2cab0
4320	95dc62fe	2015-8-29 16:44:6	\script\skill\杨门弓骑\杨家碎金箭.lua	1338	704	4	dbd766bd
4321	95e944c7	2015-8-29 16:44:20	\script\item\standin_doll.lua	2119	1018	4	755cd58f
4322	95f22a43	2021-4-6 12:47:20	\settings\npcres\魁梧男主角下身.txt	11120	2926	4	3b9dead5
4323	960c256e	2010-11-30 20:34:4	\settings\battles\maps\yanmenguan\后营4to前营4.txt	1363	485	4	d4117f1f
4324	96239df5	2015-8-29 16:44:8	\script\skill\翠烟灵女\桃花瘴(貂).lua	1699	755	4	378cc268
4325	9623b95d	2015-8-29 16:44:4	\script\online\shimenrenwu\item\siqushi.lua	107	107	0	93a48362
4326	96252ce5	2020-7-10 1:55:56	\script\online\fruit_event_08_viet\fruit_event_head.lua	544	363	4	a6b4304c
4327	96371f6c	2015-8-29 16:44:40	\script\task\world\ox_quest\the_black_blood\step002_003_成都北郊灰兔.lua	599	430	4	38c0872b
4328	963e043b	2015-8-29 16:44:10	\script\skill\秘籍武功\幽冥封魔心法.lua	1317	629	4	3a10825e
4329	964512bf	2015-8-29 16:44:48	\script\vng\nhiemvuphucsinh2\nopvatpham.lua	3142	1288	4	2c69486b
4330	96491938	2015-8-29 16:44:34	\script\pop\2013\item\whistle_item.lua	4355	1541	4	fc319310
4331	964c8aa1	2015-8-29 16:44:12	\script\global\postoffice_callback.lua	276	172	4	6bc19d21
4332	964e259d	2014-11-25 13:37:38	\script\task\weekend\卤酶脗铆脰赂禄脫脢鹿2.lua	1278	727	4	1057fdb3
4333	96561841	2010-11-30 20:34:4	\settings\item\lifeskill\biaozhun.txt	960	353	4	612b472
4334	965650f7	2015-8-29 16:44:8	\script\skill\少林武僧\七宝神照心法.lua	1896	839	4	748d7f7b
4335	96623762	2020-7-2 2:58:6	\script\online\newyear08\newyear08_head.lua	22476	7328	4	fbefa0f2
4336	966b1f56	2015-8-29 16:44:24	\script\missions\kuafu_battle\item\item_jskw_park.lua	2093	652	4	d778db92
4337	9673851b	2015-8-29 16:43:58	\script\online\3festival\item07\tiebox.lua	4707	1650	4	2ec6d4bc
4338	967b73b1	2015-8-29 16:44:42	\script\newbattles\mainbattle\anti_cheat\npc_monster.lua	297	224	4	af06337d
4339	96857e1d	2015-8-29 16:44:4	\script\online\shimenrenwu\item\xingzhe.lua	107	107	0	746d3cc1
4340	968cb716	2015-8-29 16:44:40	\script\task\killer\killer_fight.lua	3307	1406	4	aea6f068
4341	96995020	2010-11-30 20:34:4	\settings\npc\boss_setting\藏剑阁总管70.ini	17154	2415	4	c1ee3a72
4342	9699ad0b	2015-8-29 16:44:40	\script\task\world\ox_quest\five_elements_weapon\step005_004_汴京武器老板.lua	2562	1033	4	4d8ab11e
4343	96a222af	2010-11-30 20:34:4	\settings\droprate\npcdroprate102.ini	576	197	4	95e9787c
4344	96a5a71a	2020-1-12 20:22:4	\script\skill\唐门任侠\混沌斗魄.lua	1368	683	4	29e6155c
4345	96a85c84	2020-1-12 20:22:38	\script\skill\唐门任侠\迷踪瞬步.lua	1346	711	4	f3c3d46b
4346	96ab723d	2022-8-1 22:47:30	\settings\droprate\blueboss\npcdroprate10-20.ini	3209	591	4	afbd2b01
4347	96b16a8d	2015-8-29 16:44:4	\script\online\201504_catch_fish\kill_trigger.lua	494	366	4	e975f3e4
4348	96bf36d1	2010-11-30 20:34:4	\settings\anti_enthrallment.ini	1289	477	4	43142b0b
4349	96c34897	2015-3-17 16:44:42	\settings\static_script\meridian\npc_meridian_level_update.lua	3717	1559	4	5a0b9533
4350	96c49073	2013-9-15 13:59:18	\settings\item\pet_summon.txt	1724	408	4	bfcb104f
4351	96c8aa4a	2015-8-29 16:44:8	\script\skill\峨嵋俗家\天音镇魂曲.lua	1530	793	4	aaca4418
4352	96ced1df	2015-8-29 16:44:16	\script\西北区\昆仑\npc\王不凡.lua	401	246	4	33fc645e
4353	96d3f4d9	2010-11-30 20:34:4	\settings\droprate\npcdroprate032.ini	731	235	4	1cd57c42
4354	96d3f598	2015-8-29 16:44:18	\script\item\lifeskill\shangxian\chousishangxian.lua	515	377	4	ceffb54
4355	96e09e43	2015-8-29 16:43:54	\script\online\dragonboat06\trap\checkpoint30_trap.lua	462	254	4	1b815ba8
4356	96ee21cd	2015-8-29 16:44:18	\script\item\item_billing\taiyihunyuanhezi.lua	821	516	4	e6910365
4357	970a0e47	2010-11-30 20:34:4	\settings\task\chain_task\entrance_level_20.txt	179	142	4	4929114a
4358	971b10ed	2015-8-29 16:44:50	\script\西南区\白水洞二层\npc\夜叉.lua	1402	639	4	aff8be9a
4359	971f41de	2015-8-29 16:44:28	\script\中原二区\成都\npc\退任官员.lua	7347	2817	4	6503d32
4360	9720dc68	2015-8-29 16:44:34	\script\世界地图\青水村\npc\青水村少年甲.lua	280	194	4	514be99f
4361	97335119	2015-8-29 16:43:58	\script\online\春节活动\扬州雪仗传送人out.lua	1429	951	4	ae3c41fb
4362	9734c5c4	2015-8-29 16:44:0	\script\online\tong_feast\npc\npc_tableware.lua	1407	784	4	60dc1fad
4363	974c982e	2015-8-29 16:44:6	\script\skill\npc技能\boss直线持续伤害.lua	1099	636	4	3ae6ecf
4364	974f0a66	2015-8-29 16:44:18	\script\西北区\龙门镇\npc\孙二琏.lua	4870	2271	4	b3e702ae
4365	974fc61a	2015-8-29 16:44:12	\script\global\npcdeath_trigger.lua	827	452	4	a0199dac
4366	9758d2d5	2020-11-4 3:26:46	\script\equip_shop\equip_shop_item.lua	1392	497	4	8290d9f6
4367	975cf9df	2015-8-29 16:44:4	\script\online\元旦活动\成都夺镖教头.lua	2668	1424	4	99ecc2a8
4368	975e4f2d	2015-8-29 16:44:20	\script\misc\valueablelog\valueable_item.lua	69	69	0	560cf6dd
4369	975f9d7e	2015-8-29 16:44:40	\script\task\faction_boss\huiming.lua	821	469	4	8828367f
4370	97613392	2015-8-29 16:44:18	\script\item\neili3_sl.lua	94	94	0	d248d36d
4371	97788122	2015-8-29 16:44:24	\script\missions\kuafu_battle\runtime_data_stat.lua	1822	563	4	12adf2c2
4372	9778935e	2015-8-29 16:44:8	\script\skill\丐帮污衣\偷龙转凤(招).lua	1000	552	4	7bf1314c
4373	977e675c	2020-8-9 21:26:58	\script\西北区\药王谷\trap\药王谷to昆仑.lua	96	96	0	5545eed3
4374	977f6aaf	2015-8-29 16:44:46	\script\lib\itemfunctions.lua	60	60	0	67859f49
4375	97843bff	2015-8-29 16:44:38	\script\caiji\一捆金蚕丝.lua	3413	1638	4	5ffabb58
4376	978a8aaa	2010-11-30 20:34:4	\settings\task\chain_task\task_type_distributing_40.txt	486	120	4	43289cd6
4377	978ce853	2015-8-29 16:44:38	\script\online_activites\treasure_box\item\treasure_box.lua	1227	759	4	aba6183f
4378	97922a9c	2015-8-29 16:44:0	\script\online\viet_event\october_event_08\feifei_girl.lua	7360	2295	4	d44bfbea
4379	97930d88	2020-1-6 21:27:26	\script\skill\明教血人\断骨爪(子招).lua	1072	605	4	609f6cd0
4380	9796edfb	2015-8-29 16:44:40	\script\task\tasklink\killtrigger.lua	672	327	4	e02b9e4e
4381	97a22a32	2010-11-30 20:34:4	\settings\droprate\npcdroprate099.ini	340	166	4	e38cd219
4382	97a3375b	2015-8-29 16:44:10	\script\skill\外传新增\外传NPC召唤.lua	1025	584	4	4e6f1973
4383	97b20e7f	2015-8-29 16:44:32	\script\世界地图\空桑山\npc\空桑山猎户丙.lua	295	205	4	41131cc4
4384	97b34f2d	2015-8-29 16:44:20	\script\battles\butcher\home2fronttrap2.lua	1103	703	4	58aa33cc
4385	97c0a3fe	2015-8-29 16:44:18	\script\item\lifeskill\peifang\wuleipai.lua	441	330	4	f3421548
4386	97c978d2	2013-5-17 16:3:40	\settings\task\chain_task\kill_monster_57.txt	25107	4273	4	c9b585bb
4387	97cee6d9	2015-8-29 16:43:58	\script\online\春节活动\snowwar\snowwar_worker_npc.lua	5693	2097	4	2ba5a01b
4388	97d22934	2015-8-29 16:44:10	\script\skill\秘籍武功\回锋烈焰(招).lua	1169	627	4	49a13e9b
4389	97d4d353	2015-8-29 16:44:8	\script\skill\决战九州\魔剑爆炸.lua	980	555	4	7b90cf1a
4390	97d65249	2010-11-30 20:34:4	\settings\task\killer\pos_trigger_id.txt	1365	743	4	39ba7cbe
4391	97de1a22	2015-8-29 16:44:4	\script\online\shimenrenwu\item\douseng.lua	107	107	0	4d6a851d
4392	97e5a5bf	2011-5-20 18:3:32	\settings\online\VnChangeMain.ini	1511	462	4	e198704
4393	97e80d2e	2015-8-29 16:44:30	\script\中原二区\襄阳\trap\襄阳to襄阳府南.lua	84	84	0	524e458d
4394	97f1a1c9	2010-11-30 20:34:4	\settings\item\lifeskill\zhushi.txt	315	194	4	5c6dc82c
4395	980a4c7a	2010-11-30 20:34:4	\settings\droprate\npcdropratecj038.ini	396	175	4	9933b407
4396	980c00c2	2020-3-17 4:21:0	\script\mapsminhzao\buysell.lua	165	138	4	81c89815
4397	980c8b3c	2010-11-30 20:34:4	\settings\droprate\npcdroprate307.ini	221	144	4	95c31892
4398	980e0edc	2015-8-29 16:44:2	\script\online\viet_event\longhu\item\dragon_token.lua	132	127	4	40730de0
4399	9811b037	2015-8-29 16:44:42	\script\task\world\lizhi_长歌门\talk_赵延年.lua	3547	1820	4	f68cbccc
4400	9816c0ad	2015-8-29 16:44:50	\script\pet\forget_pet_skill.lua	4644	1392	4	2fc66c15
4401	982422aa	2015-8-29 16:43:58	\script\online\3festival\item07\jsxryb_item.lua	293	219	4	3e035548
4402	98248612	2015-8-29 16:44:12	\script\skill\其他\强力桎梏.lua	1289	681	4	1cee326d
4403	98256e78	2020-3-14 23:23:12	\script\skill\npc技能\流派技能\Npc用易筋经(子7).lua	867	467	4	36bd3473
4404	982af61d	2015-8-29 16:44:44	\script\江南区\泉州\npc\林远图.lua	1031	673	4	d5079c3e
4405	982c619a	2015-8-29 16:44:10	\script\skill\外传新增\外传NPC召唤2.lua	1085	618	4	b7a33342
4406	9835531e	2015-8-29 16:44:42	\script\newbattles\villagebattle\knowmandeath.lua	2631	1155	4	847344e2
4407	98531c55	2015-8-29 16:44:34	\script\pop\fire.lua	2389	1232	4	195fe4a0
4408	9854e3d4	2013-9-15 13:59:18	\settings\static_script\missions\hunduantongtianding\mission.lua	95583	18322	4	a5a2bb11
4409	98556944	2015-8-29 16:44:0	\script\online\viet_event\pet_fighting\fighting_npc.lua	5187	1737	4	7f422f71
4410	9855fcd6	2015-8-29 16:44:8	\script\skill\决战九州\剑冢npc状态.lua	1019	561	4	e71bc52d
4411	985da10a	2010-11-30 20:34:4	\settings\droprate\npcdropratexn029.ini	461	179	4	83127677
4412	9868210d	2015-8-29 16:44:44	\script\江南区\龙泉村\npc\向丝青.lua	1778	843	4	827d8ad3
4413	986c871c	2015-8-29 16:44:26	\script\missions\tong_mission\stage\stage6.lua	5815	2116	4	805571d3
4414	987ba5d9	2015-8-29 16:44:40	\script\task\npc\npc_reborn3task.lua	719	497	4	bf56399
4415	98871d00	2015-8-29 16:43:56	\script\online\qianhe_tower\npc\zhongguai.lua	355	290	4	3ef8e6f0
4416	989f8ed5	2015-8-29 16:44:36	\script\online_activites\2010_12\activites_01\strings.lua	11880	3426	4	e218df49
4417	989fa2c0	2010-11-30 20:34:4	\settings\droprate\npcdropratecj084.ini	398	177	4	e725a22d
4418	98a020ab	2015-3-17 16:44:42	\settings\static_script\kf_newbattles\mainbattle\refugee_talk_npc.lua	1711	828	4	3e4e7e4f
4419	98ad19e7	2015-8-29 16:44:20	\script\item\lifeskill\douseng.lua	447	333	4	ee2b9de2
4420	98b1b4b4	2015-8-29 16:44:0	\script\online\春节活动\扬州雪仗传送人in.lua	3886	1966	4	bfb8bd38
4421	98b64532	2015-8-29 16:44:36	\script\online_activites\reborn\task\boss\boss_yingzi.lua	208	180	4	9c383ab0
4422	98b8b737	2015-8-29 16:44:8	\script\skill\武当道家\正两仪剑法(招).lua	1385	721	4	c976c862
4423	98c1f433	2020-1-6 21:14:56	\script\skill\明教圣战\圣火金炉功.lua	1606	710	4	90486ed1
4424	98d18e2f	2015-8-29 16:44:42	\script\newbattles\villagebattle\mission\timer.lua	6752	2434	4	3ca716a5
4425	98dacef5	2015-8-29 16:44:14	\script\function\zq_battles\npc\jd_yingfeng.lua	901	552	4	bffcd359
4426	98dc30f5	2015-8-29 16:43:54	\script\online\dragonboat06\trap\checkpoint1_trap.lua	460	252	4	cd2bab1e
4427	98ddfcdc	2015-8-29 16:44:32	\script\中原一区\天波杨府\npc\佘太君.lua	13090	5159	4	9c529914
4428	98ea29dc	2015-8-29 16:44:8	\script\skill\峨嵋俗家\月蚀曲(招).lua	1552	767	4	71d7ae96
4429	98fa029a	2015-8-29 16:44:12	\script\global\playerlogout.lua	1129	619	4	b93f7b8
4430	990a1409	2015-8-29 16:44:8	\script\skill\峨嵋俗家\乌夜啼(子).lua	1687	795	4	505c7e8a
4431	99101f8f	2015-8-29 16:44:22	\script\missions\bw\team_mission.lua	4507	1598	4	e29d6fb1
4432	9912f7d7	2020-3-2 16:55:44	\script\online\liangshanboss\lsb_award_table.lua	3834	479	4	3cc4c348
4433	992aa935	2015-8-29 16:44:24	\script\missions\dragonboat2011\npc\box\armor_npc.lua	390	344	4	bf0a0ecf
4434	992f7ca4	2015-8-29 16:44:24	\script\missions\yp\qmy\head.lua	3319	1308	4	23503ac8
4435	993c6243	2015-8-29 16:44:10	\script\skill\武当俗家\上清无极功(招1).lua	1132	618	4	14381c19
4436	9942aff8	2015-6-18 12:46:36	\settings\pop\pop_level.txt	56	47	4	652fc863
4437	994c78ad	2015-8-29 16:44:4	\script\online\abluemoon\abluemoon_init.lua.bak	833	532	4	7dfb89c5
4438	995cbe9c	2010-11-30 20:34:4	\settings\task\chain_task\task_type_distributing_18.txt	486	120	4	43289cd6
4439	99672875	2015-8-29 16:44:42	\script\task\faction_back_room\stage\trap\trap_ymgq.lua	320	256	4	33ef66e9
4440	996f97a8	2015-8-29 16:44:24	\script\missions\yp\tysd\player_death.lua	1376	726	4	cb261430
4441	9977f8d4	2015-8-29 16:44:26	\script\missions\nvn\nvnroom.lua	452	285	4	dd2aa523
4442	999dd2a9	2015-8-29 16:44:32	\script\世界地图\轩辕谷\npc\车夫.lua	1709	954	4	37921c79
4443	99a33864	2015-8-29 16:44:10	\script\skill\昆仑天师\御风诀.lua	1287	684	4	cf0997d3
4444	99ac41cf	2010-11-30 20:34:4	\settings\droprate\npcdroprate203.ini	511	195	4	96b70760
4445	99b53649	2015-8-29 16:44:2	\script\online\viet_event\200912\3\mission.lua	720	304	4	8a554e86
4446	99b9e2a5	2015-8-29 16:44:20	\script\item\jiebangfu.lua	1691	893	4	6adebac0
4447	99be233d	2015-8-29 16:43:56	\script\online\qixi08\guess\npc.lua	9003	2984	4	f820bccc
4448	99c7a616	2020-11-8 4:53:56	\script\online\圣诞节活动\威尔逊.lua	5916	2162	4	2234e2a4
4449	99cfb70f	2015-8-29 16:43:58	\script\online\3festival\item\htyb_item.lua	220	199	4	feac500d
4450	99d479b5	2015-8-29 16:44:38	\script\online_activites\2011_11\activity_04\trigger.lua	412	289	4	119435ad
4451	99d4f05a	2015-8-29 16:43:56	\script\online\dragonboat06\trap\checkpoint14_trap.lua	462	253	4	ce9766ab
4452	99d9a182	2022-8-11 12:51:0	\script\中原一区\汴京\npc\物品保管人西.lua	2867	1456	4	3fe318f
4453	99db80d8	2010-11-30 20:34:4	\settings\droprate\npcdropratexb003.ini	404	179	4	fcb6472f
4454	99e350d3	2015-8-29 16:44:40	\script\task\world\ox_quest\five_elements_weapon\step001_002_成都擂台老板.lua	1153	762	4	ee9f48ee
4455	99e9d7d7	2015-8-29 16:44:36	\script\online_activites\201211\christmas_tree.lua	1802	717	4	e53a31dc
4456	99f25bfc	2015-8-29 16:44:44	\script\江南区\龙泉村\npc\张大友.lua	165	165	0	9e8c1c58
4457	99f76793	2015-8-29 16:43:54	\script\online\dragonboat06\item\mjzz_item.lua	576	312	4	b3fbc791
4458	9a1a03bd	2015-8-29 16:44:48	\script\西南区\龙眼洞一层\trap\龙眼洞一层to点苍山.lua	72	72	0	eccbd3b7
4459	9a1c2a94	2015-8-29 16:44:28	\script\meridian\node_update_19_23_27.lua	1162	642	4	7a2e6db2
4460	9a29119a	2010-11-30 20:34:4	\settings\droprate\ynnpcdroprate001.ini	457	181	4	ec793008
4461	9a31b243	2015-8-29 16:44:48	\script\vng\taixuatgiangho.lua	10627	2878	4	f1e28044
4462	9a3c3357	2014-11-25 13:37:36	\script\task\weekend\卤酶脗铆脰赂禄脫脢鹿1.lua	1278	727	4	1057fdb3
4463	9a42b1b3	2015-8-29 16:44:12	\script\skill\其他\东方不败技四.lua	937	527	4	9a6e0be7
4464	9a574d48	2015-8-29 16:44:12	\script\skill\峨嵋出家\渡元诀(招).lua	1335	687	4	4f64e52d
4465	9a5ac2f6	2015-8-29 16:44:12	\script\global\特殊用地\宋辽报名点\npc\sl_transport.lua	3440	1028	4	f90c61a2
4466	9a5e5a9f	2015-8-29 16:44:18	\script\item\item_billing\zhenpaibaoxia.lua	3142	1476	4	71c25bf4
4467	9a630314	2014-9-11 21:34:26	\settings\skill\compose\recipe.txt	81472	14043	4	e7727845
4468	9a6464cb	2015-8-29 16:44:6	\script\skill\npc技能\五行同辉(子).lua	1184	649	4	18ffd69e
4469	9a657b37	2015-8-29 16:44:40	\script\caiji\一袋甘蔗.lua	3391	1620	4	51feb07e
4470	9a8231f9	2014-6-19 20:21:42	\settings\static_script\runtime_data_stat\runtime_game_data_stat.lua	9071	2416	4	5abc48f4
4471	9a8639ac	2015-8-29 16:44:24	\script\missions\taiyi\mission.lua	2845	1200	4	1a37099c
4472	9aa7b15a	2015-8-29 16:44:38	\script\online_activites\201409\1\mission.lua	320	185	4	b8a4484e
4473	9aace779	2015-8-29 16:44:8	\script\skill\丐帮污衣\妙手诀.lua	1682	770	4	d3b17aee
4474	9ab133ea	2015-3-17 16:44:42	\settings\static_script\missions\base\missionbase.lua	13797	4155	4	c13cfad
4475	9ab14fa5	2015-8-29 16:44:40	\script\task\npc\内应.lua	1284	676	4	68182e47
4476	9abc5075	2015-8-29 16:44:24	\script\missions\dragonboat2011\lzz_function.lua	24367	6793	4	ed761baf
4477	9acddbf5	2010-11-30 20:34:4	\settings\droprate\npcdropratexb004.ini	345	173	4	11f590f2
4478	9acfc85d	2022-8-11 12:51:0	\script\西北区\凤翔府\npc\物品保管人西.lua	2694	1344	4	d9602661
4479	9ad578d9	2015-8-29 16:44:10	\script\skill\宠物技能\特殊宠物技能\浣熊拍击.lua	1017	573	4	471429e4
4480	9ad96f02	2022-7-27 10:37:42	\script\item\item_billing\item_juyi_tongtian_ling.lua	338	280	4	4ac599f6
4481	9adc3271	2015-8-29 16:44:20	\script\item\shengshijiangshanbao.lua	9710	3055	4	adb9471
4482	9ae05dd4	2015-8-29 16:44:20	\script\battles\butcher\home2fronttrap1.lua	1103	703	4	1af10495
4483	9aec3abb	2015-8-29 16:44:14	\script\function\zq_battles\npc\zm_liaosale.lua	1508	800	4	4a4f045
4484	9aec9166	2015-8-29 16:43:58	\script\online\liangshanboss\item\lsmibox.lua	1655	781	4	c33acf13
4485	9aee7a87	2015-8-29 16:44:8	\script\skill\翠烟灵女\落花诀(貂子).lua	1114	580	4	51c28314
